id,user_id,extended_tweet_full_text,extended_tweet_full_text_duplicate,final,final_score,final_keyword_match
1.3047857184982753e+18,1.296229131915493e+18,truthfully i took it out earlier in quarantine but i’m considering getting it pierced for a third time next year because  my vanity outweighs the inevitable pain of piercing through scar tissue again,truthfully I took it out earlier in quarantine but I’m considering getting it pierced for a third time next year because ??? my vanity outweighs the inevitable pain of piercing through scar tissue AGAIN,truthfully take out earlier quarantine  consider get pierce third time next year vanity outweighs the inevitable pain pierce scar tissue,100,take out
1.3047857260857508e+18,1494313802.0,please be kind to teachers in the next few weeks  teacher teacherlife remotelearning covid,"Please be kind to teachers in the next few weeks.

#teacher #teacherlife #remotelearning #COVID https://t.co/nntjnHi8ND",please kind to teacher the next week teacher teacherlife remotelearning covid,100,remote
1.3047857405936804e+18,1.061881758570795e+18,closing next week had to move out for a few days in order for some quiet last ditch zooming the downside of working from home when kids have no school and girls are very chatty   hongkong,"Closing next week, had to move out for a few days in order for some quiet last ditch Zooming. The downside of working from home when kids have no school and girls are very chatty. 

#hongkong https://t.co/9KuB0Je2cA",closing next week to move out day order quiet last ditch zoom the downside work from home kid no school girl chatty hongkong,100,zoom
1.3047857410592973e+18,8.289751537365156e+17,due to the pandemic children are not going outside and pedophiles are unable to lure children netflix is giving something to quench the appetite of pedophiles  there is no other explanation for this cancelnetflix,"@ScottPresler @MaryMargOlohan Due to the pandemic, children are not going outside, and Pedophiles are unable to lure Children. Netflix is giving something to quench the appetite of pedophiles.

There is no other explanation for this.
#CancelNetflix",due to the pandemic child go outside pedophile unable to lure child netflix give something to quench the appetite pedophile no explanation cancelnetflix,100,netflix
1.3047857503246623e+18,301573457.0,i doubt it up here anyway there has been plenty of players tested positive and taken out of selectionbut this issue is different because the team is now suffering in a sporting sense as a result if that is allowed to happen theyll for sure start to hide it,"@hired_merc I doubt it, up here anyway. There has been plenty of players tested positive and taken out of selection......but this issue is different, because the team is now suffering in a sporting sense as a result, if that is allowed to happen, they'll for sure start to hide it.",doubt anyway plenty player test positive take out selectionbut issue different the team suffer sport sense result allow to happen theyll sure start to hide,100,take out
1.3047857613766287e+18,1231412010.0,the current covid19 pandemic has thrown the world upside down making a lot of people worried about the future learn how to prepare for retirement with the changes  personalfinance retirement,"The current COVID-19 pandemic has thrown the world upside down, making a lot of people worried about the future. Learn how to prepare for retirement with the changes. https://t.co/y3ExgzfmbG

#PersonalFinance #Retirement https://t.co/HsWBDrY5fN",the current covid19 pandemic thrown the world upside make lot people worried the future learn to prepare retirement the change personalfinance retirement,100,learn
1.30478578015855e+18,8.289751537365156e+17,due to the pandemic children are not going outside and pedophiles are unable to lure children netflix is giving something to quench the appetite of pedophiles  there is no other explanation for this cancelnetflix,"@DoniTheDon_ @MaryMargOlohan Due to the pandemic, children are not going outside, and Pedophiles are unable to lure Children. Netflix is giving something to quench the appetite of pedophiles.

There is no other explanation for this.
#CancelNetflix",due to the pandemic child go outside pedophile unable to lure child netflix give something to quench the appetite pedophile no explanation cancelnetflix,100,netflix
1.3047857860013957e+18,23986208.0,and by “doing well” do you mean you covid numbers are going to go up after the rally,@realDonaldTrump And by “doing well” do you mean you Covid numbers are going to go up after the rally? @maddow @JoyAnnReid, well  do mean covid number go to go the rally,100,to go
1.3047857888073807e+18,7.00496761954005e+17,no please don’t say thateveryone takes it out of context just go to polling place amp vote if you can go to grocery store shopping then 10minutes at polling place social distancing with a mask should be fine democrats are gonna cheat it’s inevitable just tell america your plans,@realDonaldTrump No please don’t say thatEveryone takes it out of context. just go to polling place &amp; vote if you can go to grocery store shopping. Then 10minutes at polling place social distancing with a mask should be fine. Democrats are gonna cheat it’s inevitable. Just tell America your plans,no please  say thateveryone take out context go to polling place amp vote go to grocery store shopping 10minutes at polling place social distance mask fine democrat gon na cheat  inevitable tell america your plan,100,take out
1.3047858126729093e+18,1.169797235841876e+18,the virus is never going to go away get used to it and start fucking living,"@YourAnonNews The virus is never going to go away. Get used to it, and start fucking living",the virus never go to go away get use to start fuck living,100,to go
1.3047858057060147e+18,1.2648260706597888e+18,its saturday night and im all dressed up to go to the living room yay  i hope this pandemic gets over soon i miss socializing hahaha stayathome minor 2020  ©,"its saturday night and im all dressed up to go to the living room yay 🤩 i hope this pandemic gets over soon! i miss socializing hahaha #stayathome #minor #2020

© @nianaguerrero https://t.co/P5ZPcOBvPu https://t.co/3corI6kK3U",saturday night im dress to go to the living room yay hope pandemic get soon miss socialize hahaha stayathome minor 2020 ©,100,to go
1.304785847477252e+18,387355972.0,non essential offices and call centres can reopen following implementation of relevant guidance not before the 1st ocotoberwould this be enhanced covid secure measures  i and my team provide catering in an non essential office and cannot work from home obviously thanks,"@jasonleitch ""Non essential offices and call centres can reopen following implementation of relevant guidance"" not before the 1st Ocotober...would this be enhanced covid secure measures? 
I and my team provide catering in an non essential office and cannot work from home obviously. Thanks.",non essential office call centre reopen follow implementation relevant guidance the 1st ocotoberwould enhance covid secure measure team provide catering non essential office work from home obviously thanks,100,work from home
1.3047858478464243e+18,246507254.0,im raising money for help to work from home during the pandemic click to donate  via,I'm raising money for Help to work from home during the PANDEMIC.. Click to Donate:  https://t.co/mmmKt2yzyh via @gofundme,im raise money help to work from home the pandemic click to donate via,100,work from home
1.3047858601021645e+18,17417406.0,oh i must panic amp run around with my hair on fire now that i’ve learned djt said he should not panic but be calm and resolute regarding china virus dems liars fear amp criticize everything saying they could do better it’s like a kiss amp a promise b4 you get screwed vote’em out,Oh! I must panic &amp; run around with my hair on fire now that I’ve learned DJT said he should not panic but be calm and resolute regarding China virus. Dems liars fear &amp; criticize everything saying they could do better. It’s like a kiss &amp; a promise b4 you get screwed. Vote’em out!,oh must panic amp run around hair fire  learn djt say panic calm resolute regard china virus dems liar fear amp criticize everything say could do well  like kiss amp promise b4 get screw vote  em out,100,learn
1.304785863193231e+18,29727188.0,if u ignore what’s important it becomes urgent loving the session with  workmode wfh,If u ignore what’s important it becomes urgent!! Loving the session with @imshivkhera #Workmode #WFH,u ignore  important becomes urgent love the session workmode wfh,100,wfh
1.30478587315064e+18,9.42654915175891e+17,lets all come together and create our symbol of gratitude for those who leave no stone unturned to safeguard us always   indiaskarunaquilt quiltforwarriors gratitudepatch blocklove pandemic inthistogether feelings gratitude  bollywood love india instagram tiktok,"Let's all come together and create our symbol of gratitude for those who leave no stone unturned to safeguard us always 😇

#indiaskarunaquilt #quiltforwarriors #gratitudepatch #blocklove #pandemic #InThisTogether #feelings #gratitude 
#bollywood #love #india #instagram #tiktok https://t.co/5oPCJro7tR",let come together create symbol gratitude leave no stone unturned to safeguard u always indiaskarunaquilt quiltforwarriors gratitudepatch blocklove pandemic inthistogether feeling gratitude bollywood love india instagram tiktok,100,tiktok
1.3047858848735475e+18,1.00728403844327e+18,waiveoffhalfthefees reducembbsfees       this year due to covid nhl professors are busy and so no online lectures are being given to 3rd year mbbs students so the students have to self learn,"#WaiveOffHalfTheFees
#ReduceMBBSFees
@vijayrupanibjp
@Nitinbhai_Patel
@Guj_Medicos
@AmdavadAMC
@Guj_MSA
@Amc_Gujarat
This year due to Covid, NHL professors are busy and so no online lectures are being given to 3rd year MBBS students. So the students have to self learn,",waiveoffhalfthefees reducembbsfees year due to covid nhl professor busy no online lecture give to 3rd year mbbs student the student to self learn,100,learn
1.3047858944868475e+18,9.043384542464164e+17,when i was 12 yo my dream job was to be an architect bc i knew i could work from home lol,when i was 12 yo my dream job was to be an architect bc i knew i could work from home lol,12 yo dream job to architect bc knew could work from home lol,100,work from home
1.304785909615747e+18,8.6988338399155e+17,how true is this  especially the first 2 during work from home covid19india mobility,How true is this 😄 especially the first 2 during work from home! #COVID19India #mobility https://t.co/s5sryboCu9,true especially the first 2 work from home covid19india mobility,100,work from home
1.3047859201518346e+18,1.1845912881353687e+18,work from home walk you home kali,@ncitybase_ work from home? walk you home kali,work from home walk home kali,100,work from home
1.3047859268920525e+18,94940537.0,some siliconvalley companies like vmare and twitter are allowing some staff to permanently work from home but cutting the salaries of those who move out of the bay area via,"Some #SiliconValley companies, like VMare and Twitter, are allowing some staff to permanently work from home, but cutting the salaries of those who move out of the Bay Area https://t.co/uIy7l84Sai via @technology",siliconvalley company like vmare twitter allow staff to permanently work from home cut the salary move out the bay area via,100,work from home
1.304785929220096e+18,474409162.0,arent fedex workers supposed to be wearing their masks when they do their delivery,Aren't FedEx workers supposed to be wearing their masks when they do their delivery 🤔,arent fedex worker suppose to wear mask do delivery,100,delivery
1.3047859454016635e+18,9.81955593434026e+17,please tell the supervisor at blt pool the unofficial mask rule she made me wear a mask to go to the bathroom inside the pool gates,@DisTouristBlog Please tell the Supervisor at BLT pool the unofficial mask rule. She made me wear a mask to go to the bathroom inside the pool gates.,please tell the supervisor at blt pool the unofficial mask rule make wear mask to go to the bathroom inside the pool gate,100,to go
1.3047859550192804e+18,7.438719982003241e+17,drive thru covid testing site at university town center in sarasota is closed down   anyone know why,"Drive thru Covid testing site at University Town Center in
Sarasota is closed down. 

Anyone know why?",drive thru covid test site at university town center sarasota close anyone know,100,drive thru
1.3047859614866964e+18,1.2706662353032315e+18,mentally challenged fools think 1 that during a lockdown gdp will zoom 2 that everyone will get triple promotion and become ceos 3 all loans will be repaid including those created as part of the phone a loan scam 1n,"@RahulGandhi Mentally challenged fools think
1. That during a lockdown GDP will zoom
2. That everyone will get triple promotion and become CEOs.
3. All loans will be repaid including those created as part of the phone a loan scam
1/n",mentally challenged fool think 1 lockdown gdp zoom 2 everyone get triple promotion become ceo 3 loan repaid include create part the phone loan scam 1n,100,zoom
1.3047859652154368e+18,7.172032835768074e+17,only 70 more weeks of lockdown to go,@Stu_N @RogerHighfield Only 70 more weeks of Lockdown to go,70 week lockdown to go,100,to go
1.3047859679291963e+18,4463111833.0,we need a covid vaccine because kylepantemoji needs to go outside,we need a covid vaccine because k*ylepantemoji needs to go outside,need covid vaccine kylepantemoji need to go outside,100,to go
1.3047859696615793e+18,1.2420870378110195e+18,the start of the chain claims it and you are defending it read the article and learn the truth about covid deaths,@Bashothad @Progress2026 @scott_ensley @paulestorey @samanthamarika1 The start of the chain claims it and you are defending it. Read the article and learn the truth about COVID deaths.,the start the chain claim defend read the article learn the truth covid death,100,learn
1.3047859720355635e+18,2824120349.0,wheres that new healthcare bill you promised why did you hold rallies after learning about covid why did you have to pay stormys legal bills why is your family using private emails to conduct official business why are you committing a felony in telling ppl to vote twice,@realDonaldTrump Where's that new healthcare bill you promised? Why did you hold rallies after learning about COVID? Why did you have to pay Stormy's legal bills? Why is your family using private emails to conduct official business? Why are you committing a felony in telling ppl to vote twice?,wheres new healthcare bill promise hold rally learn covid to pay stormys legal bill your family use private email to conduct official business commit felony tell ppl to vote twice,100,learn
1.304785973281198e+18,312519117.0,the gym is open  i want to go but i’m not it’s already hot and musty in there everyday no need to get the hot and nasty coronavirus with it mixed in,The gym is open. 👀 I want to go but I’m not. It’s already hot and musty in there everyday. No need to get the hot and nasty coronavirus with it mixed in.,the gym open want to go   already hot musty everyday no need to get the hot nasty coronavirus mixed,100,to go
1.3047860039960494e+18,1.0026099355139892e+18,if were about to go into a second lockdown up here can someone adopt me i dont wanna quarantine in this house again i dont think my mh could take it,if we're about to go into a second lockdown up here can someone adopt me i dont wanna quarantine in this house again i dont think my mh could take it,to go second lockdown someone adopt dont wan na quarantine house dont think mh could take,100,to go
1.304786024036524e+18,17972456.0,today i and many others celebrate you toots for the song the story and the vibe that you created with your music and brought to the world another great artist taken out by covid “time tough” rip tootshibbert,"Today I, and many others, celebrate you, Toots, for the song, the story and the vibe that you created with your music and brought to the world. Another great artist taken out by covid. “Time tough...” RIP #tootshibbert https://t.co/AzktowU2c7",today many others celebrate toot the song the story the vibe create your music brought to the world another great artist take out covid  time tough  rip tootshibbert,100,take out
1.3047861081239347e+18,216377820.0,the public is deeply skeptical about any coronavirus vaccine approved before the november election and only 42 would be willing to get a vaccine in that scenario according to a new poll learn more now,"The public is deeply skeptical about any coronavirus vaccine approved before the November election, and only 42% would be willing to get a vaccine in that scenario, according to a new poll. Learn more now:  https://t.co/XXf9W7rwKN",the public deeply skeptical coronavirus vaccine approve the november election 42 would willing to get vaccine scenario accord to new poll learn,100,learn
1.3047861091976724e+18,953037240.0,notlongnow  classes resume on monday we can’t wait to see you thank you  for helping to clear the dance studio it’s all ready to go covidsafe  please remember no parents in building social distance no bare feet hair in bun  nvsdd,"#notlongnow 💕 classes resume on Monday! We can’t wait to see you! Thank you @Marist_Sport for helping to clear the Dance Studio! It’s all ready to go! #covidsafe 
Please remember: no parents in building, social distance, no bare feet, hair in bun! 😀
❤️NVSDD https://t.co/1Yu2bI4zQK",notlongnow class resume monday  wait to see thank help to clear the dance studio  ready to go covidsafe please remember no parent building social distance no bare foot hair bun nvsdd,100,to go
1.3047861097595003e+18,138510614.0,kim yu md faafp covidready the joint virtual conference by  with   and others is fantastic sign up here to view sessions and learn more about covid19 familymedicinestrong inspirecreatelead,"Kim Yu, MD, FAAFP https://t.co/6dZd7127g7 #COVIDready The Joint Virtual Conference by @SCCM with @AAFP, @ACPinternists and others is fantastic! Sign up here https://t.co/82SdiYTndu to view sessions and learn more about #COVID19! #FamilyMedicineStrong #inspirecreatelead https://t.co/aK8jlM7zrx",kim yu md faafp covidready the joint virtual conference others fantastic sign to view session learn covid19 familymedicinestrong inspirecreatelead,100,learn
1.3047861106948667e+18,1.2648260706597888e+18,its saturday night and im all dressed up to go to the living room yay  i hope this pandemic gets over soon i miss socializing hahaha stayathome minor 2020  ©,"its saturday night and im all dressed up to go to the living room yay 🤩 i hope this pandemic gets over soon! i miss socializing hahaha #stayathome #minor #2020

© @nianaguerrero https://t.co/x3kuQEs3wl",saturday night im dress to go to the living room yay hope pandemic get soon miss socialize hahaha stayathome minor 2020 ©,100,to go
1.3047861429826273e+18,1.2254530075521477e+18,guess u thought twitler has learned his lesson he will b more straightforward next pandemic,@SenatorCollins Guess u thought twitler has learned his lesson- he will b more straightforward next pandemic.,guess u thought twitler learn lesson b straightforward next pandemic,100,learn
1.304786177942315e+18,7.744166974531871e+17,i’m needing you to go after barr we got the coronavirus skills down,@SpeakerPelosi I’m needing you to go after Barr. We got the coronavirus skills down, need to go barr get the coronavirus skill,100,to go
1.304786188247511e+18,2191251702.0,maybe herd immunity would work maybe it wouldnt even if it did countless lives would be lost if it didnt many more countless lives would be lost and it would be too late to go back it is a needless loss imo considering that preventions and treatments are in the pipeline,"@flybyjones_tony @DeborahGayleRo1 @ProjectLincoln Maybe herd immunity would work, maybe it wouldn't. Even if it did, countless lives would be lost. If it didn't many more countless lives would be lost and it would be too late to go back. It is a needless loss, IMO, considering that preventions and treatments are in the pipeline.",maybe herd immunity would work maybe wouldnt even countless life would lose didnt many countless life would lose would late to go back needle loss imo consider prevention treatment the pipeline,100,to go
1.3047861905545994e+18,97051744.0,due to covid the market completely changed it is a sellers market homes are getting at leads hundreds of thousands over asking price people need bigger homes due to wfh and they’re truly investing in their homes,"@Ktank06 @KeirnThomas Due to COVID, the market completely changed. It is a sellers market. Homes are getting at leads hundreds of thousands over asking price. People need bigger homes due to WFH and they’re truly investing in their homes.",due to covid the market completely change seller market home get at lead hundred thousand ask price people need big home due to wfh  truly invest home,100,wfh
1.3047861997652255e+18,1.1942647594467164e+18,covid got all this zombie shit on netflix and i keep watching it,Covid got all this zombie shit on Netflix and I keep watching it,covid get zombie shit netflix keep watch,100,netflix
1.3047862013255148e+18,1.279515300376064e+18,in georgia its  and there is no reason to go to polls to verify your absentee or mail in ballot trump is lying to you again and has no concern for you taking excessive risks to covid 19,"@Bill19300155 In Georgia it's https://t.co/GlrYekKogD.  And there is no reason to go to polls to verify your absentee or mail in ballot, Trump is lying to you again and has no concern for you taking excessive risks to Covid 19.",georgia no reason to go to poll to verify your absentee mail ballot trump lie to no concern take excessive risk to covid 19,100,to go
1.3047862022525092e+18,390051930.0,how do they know there is no track and trace app and most people working from home so the only place you can really measure spread is in the home,"@its_johnmartin How do they know? There is no track and trace app and most people working from home, so the only place you can really measure spread is in the home.",do know no track trace app people work from home the place really measure spread the home,100,work from home
1.3047862193232732e+18,2205137062.0,really so when we have to go into lockdown again because of idiots not doing what they are told you will look like a right plonker,@TVKev @ThoughtPoliceXX Really so when we have to go into lockdown again because of idiots not doing what they are told you will look like a right plonker,really to go lockdown idiot told look like right plonker,100,to go
1.304786257483096e+18,124488056.0,hey hitorratech if you want to try a really cool app which lets you instantly transcribe or translate webex cisco zoom bluejeans try 90 off during covid 1304770582601437186,hey hitorraTech if you want to try a really cool app which lets you instantly transcribe or translate webex cisco zoom bluejeans try https://t.co/geTYMtShbg 90% off during covid! 1304770582601437186,hey hitorratech want to try really cool app let instantly transcribe translate webex cisco zoom bluejeans try 90 covid 1304770582601437186,100,zoom
1.3047862649489572e+18,1543187526.0,externships next year giving me stress a lot of the places i want to go won’t confirm cause of covid which understandable,"Externships next year giving me stress, a lot of the places I want to go won’t confirm cause of covid which understandable 😭",externships next year give stress lot the place want to go  confirm cause covid understandable,100,to go
1.3047862749983867e+18,210874199.0,my company has gone fully remote and im despairing who wins in the new world of working from home smartnews,My company has gone fully remote and I'm despairing': who wins in the new world of working from home? https://t.co/giKhmOvlO2 #SmartNews,company go fully remote im despair win the new world work from home smartnews,100,remote
1.3047862751075164e+18,18721034.0,remote working  the challenges and opportunities when working from home,"Remote working - the challenges and opportunities when working from home

https://t.co/ENGNKFYSae",remote work the challenge opportunity work from home,100,remote
1.304786291146416e+18,1.2459802548474225e+18,my company has gone fully remote and im despairing who wins in the new world of working from home,"My company has gone fully remote and I'm despairing': who wins in the new world of working from home?
https://t.co/EjZy45TylK",company go fully remote im despair win the new world work from home,100,remote
1.3047863148947497e+18,3223517814.0,for anyone working from home i highly recommend these videos of cafe sounds they give you the feeling of being at a cafe and you can concentrate more    one example you can find more   wfh,"For anyone working from home, I highly recommend these videos of cafe sounds. They give you the feeling of being at a cafe and you can concentrate more. 
 
One example (you can find more):
https://t.co/kAqTu21Bsw

#WFH",anyone work from home highly recommend video cafe sound give the feel at cafe concentrate one example find wfh,100,work from home
1.3047863227295662e+18,1.2353817794285527e+18,damn i’m gonna have to go searching when quarantine isn’t over lmao,@yanandjin Damn I’m gonna have to go searching when quarantine isn’t over lmao,damn  gon na to go search quarantine  lmao,100,to go
1.3047863603483484e+18,2353957952.0,why did kanye stop praising god cant you zoom politics covid 19,@TeamKanyeDaily WHY DID KANYE STOP PRAISING GOD? CAN'T YOU ZOOM? POLITICS... COVID 19....,kanye stop praise god cant zoom politics covid 19,100,zoom
1.3047863603568187e+18,32620198.0,tomorrow in bible study well learn about isaiahs calling more importantly well learn what  isaiah six has to say to gods people as we reset from covid19 here are the notes,"Tomorrow in Bible study we'll learn about Isaiah's calling. More importantly we'll learn what  Isaiah six has to say to God's people as we ""reset"" from COVID-19. Here are the notes. https://t.co/oPW9A6DqBk",tomorrow bible study well learn isaiah call importantly well learn isaiah six to say to god people reset from covid19 the note,100,learn
1.304786361237504e+18,65707070.0,i want to go to a packers game  i really hate covid,I Want To Go To A Packers Game 😩 I Really Hate Covid,want to go to packer game really hate covid,100,to go
1.3047863729816655e+18,7.547108776311972e+17,websites paying you to earn 20 per hour work from home jobs that pay well makemoneyonline workfromhome,Websites Paying YOU to EARN $20+ Per Hour (Work From Home Jobs That Pay Well) https://t.co/SZl0Ia1MHx #makemoneyonline #workfromhome,website pay to earn 20 per hour work from home job pay well makemoneyonline workfromhome,100,work from home
1.3047863803594342e+18,233465681.0,my job sent me all the necessary materials i need to work from home but the package bandit left everything except my monitor,My job sent me all the necessary materials I need to work from home. But the package bandit left everything except my monitor 😩,job sent the necessary material need to work from home the package bandit left everything except monitor,100,work from home
1.304786389490434e+18,617853906.0,workfromhome remote work remotework affiliateprogram check my website for my top affiliate programs referral links cashback sites shopping sites and travel sites,"#Workfromhome #remote #work #remotework #affiliateprogram Check my website for my top affiliate programs, referral links, cashback sites, shopping sites and travel sites https://t.co/vBHLD11zwQ",workfromhome remote work remotework affiliateprogram check website top affiliate program referral link cashback site shopping site travel site,100,remote
1.304786394393522e+18,1350598190.0,you are obsessed with people working from home most people who work from home are lucky to work 2 hours a day time to get all employees back in the office,@GovRaimondo you are obsessed with people working from home most people who work from home are lucky to work 2 hours a day time to get all employees back in the office,obsess people work from home people work from home lucky to work 2 hour day time to get employee back the office,100,work from home
1.3047863993845965e+18,4789274367.0,yes after months of lockdown i finally succumbed to netflix,@MadFckingWitch Yes after months of lockdown I finally succumbed to Netflix!,yes month lockdown finally succumbed to netflix,100,netflix
1.3047864052441416e+18,7.050215092077732e+17,i would to thank  with there efforts in helping with the spread of coronavirusuk   making sure people are wearing masks before entering   plenty of hand sanitizer stations   clear signage to show people which direction to go,"I would to thank @intuTrafford with there efforts in helping with the spread of #coronavirusuk 

Making sure people are wearing masks before entering ❌

Plenty of hand sanitizer stations ❌

Clear signage to show people which direction to go ❌",would to thank effort help the spread coronavirusuk make sure people wear mask enter plenty hand sanitizer station clear signage to show people direction to go,100,to go
1.304786409639809e+18,363970674.0,slept so good i thought i was late for work lmao and i work from home,Slept so good I thought I was late for work lmao and I work from home,slept good thought late work lmao work from home,100,work from home
1.304786459409494e+18,8.855331746332549e+17,as someone who works i retail why would you want to put other people at risk just because you cant work from home your answer is incredibly selfish,@Spacer359 @MSFTBusinessUK As someone who works I retail why would you want to put other people at risk just because you can't work from home? Your answer is incredibly selfish.,someone work retail would want to put people at risk cant work from home your answer incredibly selfish,100,work from home
1.3047864646816604e+18,1613308716.0,pedowood saveourchildren savethechildren  thats the real pandemicnot climatecrisis as purported by youampyour ilk ca dems lower the penalties for pedophiliaampput a pedo movie on netflix cancelnetflix   fighting for environ justice vs exploitation of children ‍,"@SpeakerPelosi #PedoWood #SaveOurChildren #SaveTheChildren - THATs the REAL #pandemic-not #ClimateCrisis as purported by you&amp;your ilk. ""CA #Dems lower the penalties for pedophilia&amp;put a pedo movie on Netflix!"" #CancelNetFlix 

Fighting for environ. ""justice"" vs exploitation of children. 🤦‍♀️🤬 https://t.co/rHcii57LlM",pedowood saveourchildren savethechildren thats the real pandemicnot climatecrisis purport youampyour ilk ca dems low the penalty pedophiliaampput pedo movie netflix cancelnetflix fight environ justice v exploitation child ‍,100,netflix
1.3047864791770317e+18,7.823475279242566e+17,get your wfh hustle on build your own business edition giveaway win,Get Your #WFH Hustle On: Build Your Own Business Edition #giveaway #win https://t.co/IXE3VcF3Xg,get your wfh hustle build your business edition giveaway win,100,wfh
1.304786483778388e+18,137144052.0,lol  i am working from home today,#lol  I am working from home today 🤣🤣🤣 https://t.co/n46QMceZmI,lol work from home today,100,work from home
1.304786487750406e+18,8.323291505685258e+17,great to be backtoschool backtoschool2020 let’s take the learning outside outdoorlearning outdoors,Great to be #backtoschool #backtoschool2020 Let’s take the learning outside #outdoorlearning #outdoors 😊 https://t.co/yjAVgYtbsV,great to backtoschool backtoschool2020 let  take the learn outside outdoorlearning outdoors,100,learn
